"cellLine"	"center"	"conc"	"drug"	"experiment"	"medianDMSO"	"normViability"	"replicate"	"stage"	"viability"
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.217745003895	"L"	""	6009
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.208722120559	"M"	""	5760
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.216621673038	"N"	""	5978
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.208540938162	"O"	""	5755
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.201619770623	"P"	""	5564
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.258257387712	"A"	""	7127
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.262352109869	"B"	""	7240
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.264381352708	"C"	""	7296
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.25934448209	"D"	""	7157
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.262170927473	"E"	""	7235
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.259235772652	"F"	""	7154
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.270324135307	"G"	""	7460
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.264308879749	"H"	""	7294
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.253365463012	"I"	""	6992
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.260214157592	"J"	""	7181
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.249778051565	"K"	""	6893
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.256228144873	"L"	""	7071
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.265939521316	"M"	""	7339
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.251299983694	"N"	""	6935
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.249633105647	"O"	""	6889
"MS02"	""	3e-06	"GDC0980"	"Run2"	27596.5	0.214121355969	"P"	""	5909
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.692789755117	"A"	""	20341
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.771022785327	"B"	""	22638
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.657164265522	"C"	""	19295
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.721910016689	"D"	""	21196
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.691427403699	"E"	""	20301
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.666836960594	"F"	""	19579
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.62872517966	"G"	""	18460
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.672729130479	"H"	""	19752
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.606416675181	"I"	""	17805
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.707741561936	"J"	""	20780
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.640781989714	"K"	""	18814
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.671434896632	"L"	""	19714
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.6290998263	"M"	""	18471
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.672252307483	"N"	""	19738
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.728687714996	"O"	""	21395
"MS02"	""	1e-09	"GSK2126458"	"Run2"	29361	0.711998910119	"P"	""	20905
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.610639964579	"A"	""	17929
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.601444092504	"B"	""	17659
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.638942815299	"C"	""	18760
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.538946221178	"D"	""	15824
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.550900854876	"E"	""	16175
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.569122305099	"F"	""	16710
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.630428118933	"G"	""	18510
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.516808010626	"H"	""	15174
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.59936650659	"I"	""	17598
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.595722216546	"J"	""	17491
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.571710772794	"K"	""	16786
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.588093048602	"L"	""	17267
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.603112972991	"M"	""	17708
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.550049385239	"N"	""	16150
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.547699329042	"O"	""	16081
"MS02"	""	3e-09	"GSK2126458"	"Run2"	29361	0.551377677872	"P"	""	16189
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.436633629645	"A"	""	12820
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.417594768571	"B"	""	12261
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.431933517251	"C"	""	12682
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.391948503116	"D"	""	11508
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.389530329348	"E"	""	11437
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.398726201424	"F"	""	11707
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.374067640748	"G"	""	10983
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.37607710909	"H"	""	11042
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.366642825517	"I"	""	10765
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.381901161405	"J"	""	11213
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.419127413916	"K"	""	12306
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.410851129049	"L"	""	12063
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.434556043731	"M"	""	12759
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.3903477402	"N"	""	11461
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.392936207895	"O"	""	11537
"MS02"	""	1e-08	"GSK2126458"	"Run2"	29361	0.381662749906	"P"	""	11206
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.298320901877	"A"	""	8759
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.28238139028	"B"	""	8291
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.288341677736	"C"	""	8466
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.296958550458	"D"	""	8719
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.302612308845	"E"	""	8885
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.29491502333	"F"	""	8659
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.282313272709	"G"	""	8289
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.297912196451	"H"	""	8747
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.285582916113	"I"	""	8385
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.284050270767	"J"	""	8340
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.284833622833	"K"	""	8363
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.271516637717	"L"	""	7972
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.285514798542	"M"	""	8383
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.290691733933	"N"	""	8535
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.281019038861	"O"	""	8251
"MS02"	""	3e-08	"GSK2126458"	"Run2"	29361	0.280235686795	"P"	""	8228
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.207077415619	"A"	""	6080
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.209972412384	"B"	""	6165
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.207281768332	"C"	""	6086
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.204420830353	"D"	""	6002
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.204454889139	"E"	""	6003
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.200640305167	"F"	""	5891
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.199209836177	"G"	""	5849
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.209393413031	"H"	""	6148
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.19760907326	"I"	""	5802
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.203569360717	"J"	""	5977
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.193828548074	"K"	""	5691
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.206804945336	"L"	""	6072
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.202036715371	"M"	""	5932
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.19903954225	"N"	""	5844
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.201014951807	"O"	""	5902
"MS02"	""	1e-07	"GSK2126458"	"Run2"	29361	0.200878716665	"P"	""	5898
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.145533190286	"A"	""	4273
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.145192602432	"B"	""	4263
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.144238956439	"C"	""	4235
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.147542658629	"D"	""	4332
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.145635366643	"E"	""	4276
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.141412077245	"F"	""	4152
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.14032219611	"G"	""	4120
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.142774428664	"H"	""	4192
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.139062021048	"I"	""	4083
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.137665610844	"J"	""	4042
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.139368550118	"K"	""	4092
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.138244610197	"L"	""	4059
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.137018493921	"M"	""	4023
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.140220019754	"N"	""	4117
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.13807431627	"O"	""	4054
"MS02"	""	3e-07	"GSK2126458"	"Run2"	29361	0.140390313681	"P"	""	4122
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.141514253602	"A"	""	4155
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.139334491332	"B"	""	4091
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.13919825619	"C"	""	4087
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.136473553353	"D"	""	4007
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.13477061408	"E"	""	3957
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.136405435782	"F"	""	4005
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.132761145738	"G"	""	3898
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.133987262014	"H"	""	3934
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.130377030755	"I"	""	3828
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.135826436429	"J"	""	3988
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.131603147032	"K"	""	3864
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.135894554	"L"	""	3990
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.135213378291	"M"	""	3970
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.135622083716	"N"	""	3982
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.134055379585	"O"	""	3936
"MS02"	""	1e-06	"GSK2126458"	"Run2"	29361	0.133748850516	"P"	""	3927
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.131943734886	"A"	""	3874
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.135588024931	"B"	""	3981
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.133067674807	"C"	""	3907
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.130956030108	"D"	""	3845
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.140730901536	"E"	""	4132
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.132897380879	"F"	""	3902
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.134702496509	"G"	""	3955
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.135111201935	"H"	""	3967
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.132386499097	"I"	""	3887
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.130138619257	"J"	""	3821
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.131977793672	"K"	""	3875
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.125676918361	"L"	""	3690
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.132999557236	"M"	""	3905
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.132761145738	"N"	""	3898
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.133885085658	"O"	""	3931
"MS02"	""	1e-05	"GSK2126458"	"Run2"	29361	0.131977793672	"P"	""	3875
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.137120670277	"A"	""	4026
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.13919825619	"B"	""	4087
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.13769966963	"C"	""	4043
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.136814141208	"D"	""	4017
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.134532202582	"E"	""	3950
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.134634378938	"F"	""	3953
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.133816968087	"G"	""	3929
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.132488675454	"H"	""	3890
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.130206736828	"I"	""	3823
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.133476380232	"J"	""	3919
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.137188787848	"K"	""	4028
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.130172678042	"L"	""	3822
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.133374203876	"M"	""	3916
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.134225673512	"N"	""	3941
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.133851026872	"O"	""	3930
"MS02"	""	3e-06	"GSK2126458"	"Run2"	29361	0.131807499745	"P"	""	3870
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.91433126096	"A"	""	28678
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.912450183325	"B"	""	28619
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.981508050375	"C"	""	30785
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.897943567671	"D"	""	28164
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	1.01712099474	"E"	""	31902
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.934226048143	"F"	""	29302
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.980615335565	"G"	""	30757
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	1.09612625538	"H"	""	34380
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	1.16891439503	"I"	""	36663
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.97168818747	"J"	""	30477
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.952175992348	"K"	""	29865
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	1.01514426909	"L"	""	31840
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.883086242627	"M"	""	27698
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.957404750518	"N"	""	30029
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.957277219831	"O"	""	30025
"MS02"	""	1e-09	"Lapatinib"	"Run2"	31365	0.902662203093	"P"	""	28312
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	1.1141718476	"A"	""	34946
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	1.05875976407	"B"	""	33208
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	1.11796588554	"C"	""	35065
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	0.907508369201	"D"	""	28464
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	1.00997927626	"E"	""	31678
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	0.990180137095	"F"	""	31057
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	0.998629045114	"G"	""	31322
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	1.03360433604	"H"	""	32419
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	0.957309102503	"I"	""	30026
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	0.961932089909	"J"	""	30171
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	0.962442212657	"K"	""	30187
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	0.972293958234	"L"	""	30496
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	1.04728200223	"M"	""	32848
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	1.04951378926	"N"	""	32918
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	1.04007651841	"O"	""	32622
"MS02"	""	3e-09	"Lapatinib"	"Run2"	31365	0.964227642276	"P"	""	30243
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.904511398055	"A"	""	28370
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.971305595409	"B"	""	30465
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.93597959509	"C"	""	29357
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.962920452734	"D"	""	30202
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	1.04080981986	"E"	""	32645
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.916307986609	"F"	""	28740
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.85716563048	"G"	""	26885
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.912418300654	"H"	""	28618
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.936585365854	"I"	""	29376
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.970859238004	"J"	""	30451
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	1.00251873107	"K"	""	31444
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	1.03271162123	"L"	""	32391
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.944492268452	"M"	""	29624
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.99206121473	"N"	""	31116
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.980200860832	"O"	""	30744
"MS02"	""	1e-08	"Lapatinib"	"Run2"	31365	0.933524629364	"P"	""	29280
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.919464371114	"A"	""	28839
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	1.00121154153	"B"	""	31403
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.94914713853	"C"	""	29770
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.973154790371	"D"	""	30523
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.872564960944	"E"	""	27368
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.620245496573	"F"	""	19454
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.695329188586	"G"	""	21809
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.575514108082	"H"	""	18051
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.583293479994	"I"	""	18295
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.479100908656	"J"	""	15027
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.867336202774	"K"	""	27204
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.983325362665	"L"	""	30842
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.942356129444	"M"	""	29557
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.963940698231	"N"	""	30234
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.979180615336	"O"	""	30712
"MS02"	""	3e-08	"Lapatinib"	"Run2"	31365	0.991391678623	"P"	""	31095
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.837079547266	"A"	""	26255
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.813008130081	"B"	""	25500
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.859716244221	"C"	""	26965
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.886465805835	"D"	""	27804
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.965120357086	"E"	""	30271
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	1.63366810139	"F"	""	51240
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.909070620118	"G"	""	28513
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.762346564642	"H"	""	23911
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	1.63290291726	"I"	""	51216
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	1.09944205324	"J"	""	34484
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.873744619799	"K"	""	27405
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.807843137255	"L"	""	25338
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.82776980711	"M"	""	25963
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.85445560338	"N"	""	26800
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.888219352782	"O"	""	27859
"MS02"	""	1e-07	"Lapatinib"	"Run2"	31365	0.925426430735	"P"	""	29026
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.447951538339	"A"	""	14050
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.558488761358	"B"	""	17517
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.571178064722	"C"	""	17915
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.429236410011	"D"	""	13463
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.68350071736	"E"	""	21438
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.645528455285	"F"	""	20247
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.667399968117	"G"	""	20933
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.514235612944	"H"	""	16129
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.511940060577	"I"	""	16057
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.502725968436	"J"	""	15768
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.402423083054	"K"	""	12622
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.507348955843	"L"	""	15913
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.540889526542	"M"	""	16965
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.523864179818	"N"	""	16431
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.63245655986	"O"	""	19837
"MS02"	""	3e-07	"Lapatinib"	"Run2"	31365	0.517105053403	"P"	""	16219
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.276901004304	"A"	""	8685
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.276582177586	"B"	""	8675
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.267559381476	"C"	""	8392
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.274095329189	"D"	""	8597
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.28547744301	"E"	""	8954
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.281045751634	"F"	""	8815
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.271608480791	"G"	""	8519
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.287007811255	"H"	""	9002
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.264753706361	"I"	""	8304
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.255220787502	"J"	""	8005
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.26366969552	"K"	""	8270
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.280535628886	"L"	""	8799
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.261374143153	"M"	""	8198
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.288825123545	"N"	""	9059
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.285604973697	"O"	""	8958
"MS02"	""	1e-06	"Lapatinib"	"Run2"	31365	0.287549816675	"P"	""	9019
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.200510122748	"A"	""	6289
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.198979754503	"B"	""	6241
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.194516180456	"C"	""	6101
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.193304638929	"D"	""	6063
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.202614379085	"E"	""	6355
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.199489877252	"F"	""	6257
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.190275785111	"G"	""	5968
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.192348158776	"H"	""	6033
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.197704447633	"I"	""	6201
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.190785907859	"J"	""	5984
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.199171050534	"K"	""	6247
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.19097720389	"L"	""	5990
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.197576916946	"M"	""	6197
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.186194803125	"N"	""	5840
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.188139646102	"O"	""	5901
"MS02"	""	1e-05	"Lapatinib"	"Run2"	31365	0.190148254424	"P"	""	5964
"MS02"	""	3e-06	"Lapatinib"	"Run2"	31365	0.205356288857	"A"	""	6441
"MS02"	""	3e-06	"Lapatinib"	"Run2"	31365	0.197800095648	"B"	""	6204
"MS02"	""	3e-06	"Lapatinib"	"Run2"	31365	0.19206121473	"C"	""	6024
